Miền,Khu vực,Tỉnh,Mã C1,Tên C1,Mã NVTT,Tên NVTT,Mã Tuyến,Tên Tuyến,Mã KH,Tên KH,Số nhà,Đường,Phường/xã,Quận/huyện,Tỉnh/thành phố,SĐT,Số đơn hàng,Số đơn gốc,Loại đơn hàng,Đơn hàng tạo từ,Ngày đặt hàng,Ngày giao hàng,Mã kho,Tên kho,Mã SP,Tên Sản phẩm,Đơn giá,Quy cách,Số lượng (tấn),Số lượng (bao),Thành tiền (VND),Chương trình,Loại KM,Số tiền chiết khấu,SL khuyến mãi (tấn),SL khuyến mãi (bao),Trạng Thái,Ngày thực tế kế toán tạo đơn,Thời gian gửi SMS,Mã CTTL,Điểm
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Gia Lai,C1SONNGUYET,Công ty TNHH MTV TM-DV Sơn Nguyệt,TVLOI,Tô Vũ Lợi,GIALAI_TVL,Gia Lai,22001CE,CH Việt Thành,,,Xã Thăng Hưng,Huyện Chư Prông,Tỉnh Gia Lai,0935563169,IN000002,E3555431608630,Đơn bán,Tablet,12/12/2023,,KHO_SONNGUYET,Kho Sơn Nguyệt,TP00000001,Đạm Phú Mỹ,1,20,5,100,100,,,0,,,Đã duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Gia Lai,C1SONNGUYET,Công ty TNHH MTV TM-DV Sơn Nguyệt,TVLOI,Tô Vũ Lợi,GIALAI_TVL,Gia Lai,22001CE,CH Việt Thành,,,Xã Thăng Hưng,Huyện Chư Prông,Tỉnh Gia Lai,0935563169,IN000002,E3555431608630,Đơn bán,Tablet,12/12/2023,,KHO_SONNGUYET,Kho Sơn Nguyệt,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,5,100,100,,,0,,,Đã duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Gia Lai,C1SONNGUYET,Công ty TNHH MTV TM-DV Sơn Nguyệt,TVLOI,Tô Vũ Lợi,GIALAI_TVL,Gia Lai,22001CE,CH Việt Thành,,,Xã Thăng Hưng,Huyện Chư Prông,Tỉnh Gia Lai,0935563169,IN000011,E3555420271622,Đơn bán,Tablet,15/12/2023,,KHO_SONNGUYET,Kho Sơn Nguyệt,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,32,640,336000000,,,0,,,Đã duyệt,15/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Gia Lai,C1SONNGUYET,Công ty TNHH MTV TM-DV Sơn Nguyệt,TVLOI,Tô Vũ Lợi,GIALAI_TVL,Gia Lai,22001D5,CH Tuyêt Long,,,Xã Ia Băng,Huyện Chư Prông,Tỉnh Gia Lai,0944542255,IN000004,E3556151191380,Đơn bán,Tablet,14/12/2023,,KHO_SONNGUYET,Kho Sơn Nguyệt,TP00000001,Đạm Phú Mỹ,1,20,5,100,100,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Gia Lai,C1SONNGUYET,Công ty TNHH MTV TM-DV Sơn Nguyệt,TVLOI,Tô Vũ Lợi,GIALAI_TVL,Gia Lai,22001D5,CH Tuyêt Long,,,Xã Ia Băng,Huyện Chư Prông,Tỉnh Gia Lai,0944542255,IN000010,E3556192806502,Đơn bán,Tablet,15/12/2023,,KHO_SONNGUYET,Kho Sơn Nguyệt,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,31,620,325500000,,,0,,,Đã duyệt,15/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Gia Lai,C1SONNGUYET,Công ty TNHH MTV TM-DV Sơn Nguyệt,TVLOI,Tô Vũ Lợi,GIALAI_TVL,Gia Lai,22001DC,CH Dậu Thảo,22,Hoàng Hoa Thám,Thị trấn Ia Kha,Huyện Ia Grai,Tỉnh Gia Lai,0986652182,IN000013,E3556849708301,Đơn bán,Tablet,15/12/2023,,KHO_SONNGUYET,Kho Sơn Nguyệt,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,30,600,315000000,,,0,,,Đã duyệt,15/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Gia Lai,C1SONNGUYET,Công ty TNHH MTV TM-DV Sơn Nguyệt,TVLOI,Tô Vũ Lợi,GIALAI_TVL,Gia Lai,22001DF,CH Quang Trang,,,Xã Ia KRai,Huyện Ia Grai,Tỉnh Gia Lai,0979224501,IN000003,E3557139137062,Đơn bán,Tablet,14/12/2023,,KHO_SONNGUYET,Kho Sơn Nguyệt,TP00000001,Đạm Phú Mỹ,1,20,5,100,100,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Gia Lai,C1SONNGUYET,Công ty TNHH MTV TM-DV Sơn Nguyệt,TVLOI,Tô Vũ Lợi,GIALAI_TVL,Gia Lai,22001DF,CH Quang Trang,,,Xã Ia KRai,Huyện Ia Grai,Tỉnh Gia Lai,0979224501,IN000003,E3557139137062,Đơn bán,Tablet,14/12/2023,,KHO_SONNGUYET,Kho Sơn Nguyệt,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,5,100,100,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Gia Lai,C1SONNGUYET,Công ty TNHH MTV TM-DV Sơn Nguyệt,TVLOI,Tô Vũ Lợi,GIALAI_TVL,Gia Lai,22001DF,CH Quang Trang,,,Xã Ia KRai,Huyện Ia Grai,Tỉnh Gia Lai,0979224501,IN000012,E3557141287874,Đơn bán,Tablet,15/12/2023,,KHO_SONNGUYET,Kho Sơn Nguyệt,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,30,600,315000000,,,0,,,Đã duyệt,15/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DANGKHOI,Công ty TNHH Đăng Khôi VN,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,2302330,CHPB Hồng,,,Xã Vạn Phú,Huyện Vạn Ninh,Tỉnh Khánh Hòa,0905147143,E6393268416285,E6393268416285,Đơn bán,Tablet,12/12/2023,,,,PB00000433,NPK PM 16-16-8+13S+TE - NM 50kg,1,20,5,100,62500000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DANGKHOI,Công ty TNHH Đăng Khôi VN,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,2302330,CHPB Hồng,,,Xã Vạn Phú,Huyện Vạn Ninh,Tỉnh Khánh Hòa,0905147143,E6393268416285,E6393268416285,Đơn bán,Tablet,12/12/2023,,,,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,20,400,264000000,,,0,,,Chưa duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DANGKHOI,Công ty TNHH Đăng Khôi VN,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,2302336,CHPB Dũng Tiên,,,Xã Vạn Phú,Huyện Vạn Ninh,Tỉnh Khánh Hòa,0914418223,IN000004,E1897503912945,Đơn bán,Tablet,12/12/2023,,KHO_DANGKHOI,Kho Đăng Khôi,TP00000465,NPK PM 20-5-5+TE Bao 50kg,1,20,10,200,105000000,,,0,,,Đã duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DANGKHOI,Công ty TNHH Đăng Khôi VN,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,230233E,CHPB Mỹ Linh,,,Xã Vạn Bình,Huyện Vạn Ninh,Tỉnh Khánh Hòa,0373903186,IN000003,E5955890829320,Đơn bán,Tablet,12/12/2023,,KHO_DANGKHOI,Kho Đăng Khôi,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,20,400,264000000,,,0,,,Đã duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DANGKHOI,Công ty TNHH Đăng Khôi VN,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,2302342,CHPB Lâm Phương,,,Xã Ninh Quang,Thị xã Ninh Hòa,Tỉnh Khánh Hòa,0886716147,IN000001,E2948140122011,Đơn bán,Tablet,12/12/2023,,KHO_DANGKHOI,Kho Đăng Khôi,TP00000001,Đạm Phú Mỹ,1,20,10,200,104000000,,,0,,,Đã duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DANGKHOI,Công ty TNHH Đăng Khôi VN,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,2302342,CHPB Lâm Phương,,,Xã Ninh Quang,Thị xã Ninh Hòa,Tỉnh Khánh Hòa,0886716147,IN000001,E2948140122011,Đơn bán,Tablet,12/12/2023,,KHO_DANGKHOI,Kho Đăng Khôi,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,15,300,198000000,,,0,,,Đã duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DANGKHOI,Công ty TNHH Đăng Khôi VN,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,230238E,CHPB Minh Giám,,,Xã Vạn Bình,Huyện Vạn Ninh,Tỉnh Khánh Hòa,0327999142,IN000002,E7256582062019,Đơn bán,Tablet,12/12/2023,,KHO_DANGKHOI,Kho Đăng Khôi,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,20,400,250000000,,,0,,,Đã duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DANGKHOI,Công ty TNHH Đăng Khôi VN,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,230238E,CHPB Minh Giám,,,Xã Vạn Bình,Huyện Vạn Ninh,Tỉnh Khánh Hòa,0327999142,IN000002,E7256582062019,Đơn bán,Tablet,12/12/2023,,KHO_DANGKHOI,Kho Đăng Khôi,TP00000581,NPK PM 17-17-8+13S+TE Bao 50 kg L1,1,20,15,300,198000000,,,0,,,Đã duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DUCTRUNG,Công ty TNHH Dịch vụ Nông nghiệp Đức Trung,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,2200126,CHPB Thanh Hải,,,Xã Sơn Lâm,Huyện Khánh Sơn,Tỉnh Khánh Hòa,0982867606,IN000005,E3538617617690,Đơn bán,Tablet,14/12/2023,,KHO_DUCTRUNG,Kho Đức Trung,TP00000444,NPK PM 16-16-8+13S+TE - bao 25 kg,1,40,10,400,128000000,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DUCTRUNG,Công ty TNHH Dịch vụ Nông nghiệp Đức Trung,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,2200126,CHPB Thanh Hải,,,Xã Sơn Lâm,Huyện Khánh Sơn,Tỉnh Khánh Hòa,0982867606,IN000005,E3538617617690,Đơn bán,Tablet,14/12/2023,,KHO_DUCTRUNG,Kho Đức Trung,TP00000600,NPK PM 20-7-7+TE- Bao 50 kg L1,1,20,20,400,220000000,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DUCTRUNG,Công ty TNHH Dịch vụ Nông nghiệp Đức Trung,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,220012A,CHPB Hương Oanh,,,Thị trấn Khánh Vĩnh,Huyện Khánh Vĩnh,Tỉnh Khánh Hòa,0988135557,IN000003,E3539025883662,Đơn bán,Tablet,12/12/2023,,KHO_DUCTRUNG,Kho Đức Trung,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,2,40,25000000,,,0,,,Đã duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DUCTRUNG,Công ty TNHH Dịch vụ Nông nghiệp Đức Trung,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,220012A,CHPB Hương Oanh,,,Thị trấn Khánh Vĩnh,Huyện Khánh Vĩnh,Tỉnh Khánh Hòa,0988135557,IN000003,E3539025883662,Đơn bán,Tablet,12/12/2023,,KHO_DUCTRUNG,Kho Đức Trung,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,15,300,264000000,,,0,,,Đã duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DUCTRUNG,Công ty TNHH Dịch vụ Nông nghiệp Đức Trung,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,220012A,CHPB Hương Oanh,,,Thị trấn Khánh Vĩnh,Huyện Khánh Vĩnh,Tỉnh Khánh Hòa,0988135557,IN000004,E3539097441570,Đơn bán,Tablet,14/12/2023,,KHO_DUCTRUNG,Kho Đức Trung,TP00000001,Đạm Phú Mỹ,1,20,3,60,30600000,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DUCTRUNG,Công ty TNHH Dịch vụ Nông nghiệp Đức Trung,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,220012A,CHPB Hương Oanh,,,Thị trấn Khánh Vĩnh,Huyện Khánh Vĩnh,Tỉnh Khánh Hòa,0988135557,IN000004,E3539097441570,Đơn bán,Tablet,14/12/2023,,KHO_DUCTRUNG,Kho Đức Trung,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,5,100,63000000,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DUCTRUNG,Công ty TNHH Dịch vụ Nông nghiệp Đức Trung,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,220012A,CHPB Hương Oanh,,,Thị trấn Khánh Vĩnh,Huyện Khánh Vĩnh,Tỉnh Khánh Hòa,0988135557,IN000004,E3539097441570,Đơn bán,Tablet,14/12/2023,,KHO_DUCTRUNG,Kho Đức Trung,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,5,100,88000000,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DUCTRUNG,Công ty TNHH Dịch vụ Nông nghiệp Đức Trung,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,220012E,CHPB Đồng Bạch,,,Xã Vĩnh Phương,TP. Nha Trang,Tỉnh Khánh Hòa,0978461472,IN000006,E3539433984342,Đơn bán,Tablet,16/12/2023,,KHO_DUCTRUNG,Kho Đức Trung,TP00000001,Đạm Phú Mỹ,1,20,5,100,51500000,,,0,,,Đã duyệt,16/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DUCTRUNG,Công ty TNHH Dịch vụ Nông nghiệp Đức Trung,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,220012E,CHPB Đồng Bạch,,,Xã Vĩnh Phương,TP. Nha Trang,Tỉnh Khánh Hòa,0978461472,IN000006,E3539433984342,Đơn bán,Tablet,16/12/2023,,KHO_DUCTRUNG,Kho Đức Trung,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,2,40,25200000,,,0,,,Đã duyệt,16/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DUCTRUNG,Công ty TNHH Dịch vụ Nông nghiệp Đức Trung,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,230239B,CHPB Ngọc Khánh,,,Xã Diên Thọ,Huyện Diên Khánh,Tỉnh Khánh Hòa,0988174161,IN000002,E7995415264004,Đơn bán,Tablet,12/12/2023,,KHO_DUCTRUNG,Kho Đức Trung,TP00000443,NPK PM 16-16-8+13S+TE- bao 50 kg,1,20,10,200,125000000,,,0,,,Đã duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DUCTRUNG,Công ty TNHH Dịch vụ Nông nghiệp Đức Trung,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,230239B,CHPB Ngọc Khánh,,,Xã Diên Thọ,Huyện Diên Khánh,Tỉnh Khánh Hòa,0988174161,IN000002,E7995415264004,Đơn bán,Tablet,12/12/2023,,KHO_DUCTRUNG,Kho Đức Trung,TP00000539,NPK PM 17-17-8+10S+TE Bao 50 kg,1,20,20,400,264000000,,,0,,,Đã duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Khánh Hòa,C1DUCTRUNG,Công ty TNHH Dịch vụ Nông nghiệp Đức Trung,NQHAI,Nguyễn Quang Hải,PHUYEN_KHANHHOA_NQH,PhuYen_KhanhHoa,230239C,CHPB Thuỷ Nguyễn ,,,Xã Sơn Bình,Huyện Khánh Sơn,Tỉnh Khánh Hòa,0987540176,IN000001,E5492988236268,Đơn bán,Tablet,12/12/2023,,KHO_DUCTRUNG,Kho Đức Trung,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,30,600,528000000,,,0,,,Đã duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,2200018,CH Núi Ký,,,Thị trấn Đắk Hà,Huyện Đắk Hà,Tỉnh Kon Tum,0982345027,E9642844791620,E9642844791620,Đơn bán,Tablet,14/12/2023,,,,TP00000665,Đạm Phú Mỹ+KeBo 50 kg,1,20,10,200,108000,,,0,,,Từ chối,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,2200018,CH Núi Ký,,,Thị trấn Đắk Hà,Huyện Đắk Hà,Tỉnh Kon Tum,0982345027,IN000014,E9642857812258,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,Kho Anh Thi,TP00000665,Đạm Phú Mỹ+KeBo 50 kg,1,20,10,200,108000000,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,220001C,CH Hà Mạnh,Thôn Bắc Phong ,,Xã Pờ Y,Huyện Ngọc Hồi,Tỉnh Kon Tum,0905247373,IN000016,E1312851752454,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,Kho Anh Thi,TP00000618,NPK PM 15-5-20+TE Bao 50kg L1,1,20,3,60,37800000,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,2200133,Cửa hàng Thức Dũng,,975 Hùng Vương,Thị trấn Plei Cần,Huyện Ngọc Hồi,Tỉnh Kon Tum,0946634161,IN000017,E3539957270261,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,Kho Anh Thi,TP00000440,NPK PM 16-8-16+TE Bao 50 kg,1,20,5,100,64000000,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,2200136,Cửa hàng Ngọc Thăng,"thôn Kon Jay, Đak xú",,Xã Đắk Xú,Huyện Ngọc Hồi,Tỉnh Kon Tum,01695013627,IN000019,E3540272766945,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,Kho Anh Thi,TP00000606,NPK PM 16-8-8+TE- Bao 50 kg L1,1,20,5,100,52500000,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,220013F,Cửa hàng Bảo Thư,,Thôn Nhơn An,Xã Sa Nhơn,Huyện Sa Thầy,Tỉnh Kon Tum,0382502940,IN000021,E3541139441193,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,Kho Anh Thi,TP00000665,Đạm Phú Mỹ+KeBo 50 kg,1,20,1,20,11000000,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,2200142,Cửa hàng Hoà Trịnh,,817 Hùng Vương,Thị trấn Đắk Hà,Huyện Đắk Hà,Tỉnh Kon Tum,0976423135,IN000009,E3541470683665,Đơn bán,Tablet,11/12/2023,,KHO_ANHTHI,Kho Anh Thi,TP00000001,Đạm Phú Mỹ,1,20,1,20,20,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,2200144,Cửa hàng Ánh Nguyệt (Võ Thị),,,Xã Đắk La,Huyện Đắk Hà,Tỉnh Kon Tum,0974355530,IN000008,E3541659703187,Đơn bán,Tablet,11/12/2023,,KHO_ANHTHI,Kho Anh Thi,TP00000001,Đạm Phú Mỹ,1,20,1,20,20,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,2200149,Cửa hàng Thuý Ngọc,Thôn Đak Tin,,Xã Đăk Ngọk,Huyện Đắk Hà,Tỉnh Kon Tum,0977553999,IN000011,E3542159426259,Đơn bán,Tablet,11/12/2023,,KHO_ANHTHI,Kho Anh Thi,TP00000563,NPK PM 16-8-17+TE Bao 50 kg L1,1,20,2,40,40,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,220014F,Cửa hàng Trần Thị Hạnh,,,Thị trấn Đắk Hà,Huyện Đắk Hà,Tỉnh Kon Tum,0974515678,IN000012,E3542795195827,Đơn bán,Tablet,11/12/2023,,KHO_ANHTHI,Kho Anh Thi,TP00000504,NPK PM 16-16-16+TE Bao 50 kg L1,1,20,3,60,60,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,2200156,CH Tiệp Nhàn,,,Xã Đắk Ui,Huyện Đắk Hà,Tỉnh Kon Tum,0972487736,IN000010,E3543418450104,Đơn bán,Tablet,11/12/2023,,KHO_ANHTHI,Kho Anh Thi,TP00000001,Đạm Phú Mỹ,1,20,1,20,20,,,0,,,Đã duyệt,11/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,220015B,Cửa hàng Tám Duyên,,,Xã Tân Cảnh,Huyện Đắk Tô,Tỉnh Kon Tum,0935419801,E3543936974666,E3543936974666,Đơn bán,Tablet,14/12/2023,,,,TP00000665,Đạm Phú Mỹ+KeBo 50 kg,1,20,10,200,108000,,,0,,,Từ chối,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,220015B,Cửa hàng Tám Duyên,,,Xã Tân Cảnh,Huyện Đắk Tô,Tỉnh Kon Tum,0935419801,IN000015,E3543962563871,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,Kho Anh Thi,TP00000665,Đạm Phú Mỹ+KeBo 50 kg,1,20,10,200,108000000,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,2200164,CH Thy Lan Tưởng,,,Xã Ia Chim,TP. Kon Tum,Tỉnh Kon Tum,0935317799,IN000020,E3544834850751,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,Kho Anh Thi,TP00000457,NPK PM 20-20-15+TE Bao 50 kg,1,20,2,40,34000000,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,22002EE,ĐL Bích (Tuấn),,,Thị trấn Đắk Tô,Huyện Đắk Tô,Tỉnh Kon Tum,0383229638,IN000013,E3584251715717,Đơn bán,Tablet,12/12/2023,,KHO_ANHTHI,Kho Anh Thi,PB00000395,SA Phú Mỹ bao 50 kg,1,20,5,100,100,,,0,,,Đã duyệt,12/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,2200361,CH Hoà Trịnh,,,Thị trấn Đắk Hà,Huyện Đắk Hà,Tỉnh Kon Tum,0364743789,IN000022,E3417646387099,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,Kho Anh Thi,PB00000399,NPK PM 16-16-8+13S,1,20,5,100,64000000,,,0,,,Đã duyệt,14/12/2023,,,
Công ty Miền Trung,Khu vực Miền Trung,Tỉnh Kon Tum,C1ANHTHI,Công ty TNHH TMDV Anh Thi,TQLONG,Trần Quang Long,KONTUM_TQL,Kon Tum,2300423,CH Hiệu Vân,,,Xã Sa Loong,Huyện Ngọc Hồi,Tỉnh Kon Tum,0973578248,IN000018,E6847662195448,Đơn bán,Tablet,14/12/2023,,KHO_ANHTHI,Kho Anh Thi,TP00000665,Đạm Phú Mỹ+KeBo 50 kg,1,20,3,60,32400000,,,0,,,Đã duyệt,14/12/2023,,,
